,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
71405,merceor01,1993,1,PIT,NL,137,447,68,140,26,4,8,70.0,3.0,3.0,77,64.0,10.0,1.0,0.0,2.0,9.0
71418,millira01,1993,1,CIN,NL,83,234,30,64,11,1,6,29.0,0.0,2.0,46,49.0,0.0,1.0,0.0,1.0,3.0
71425,mitchke01,1993,1,CIN,NL,93,323,56,110,21,3,19,64.0,1.0,0.0,25,48.0,4.0,1.0,0.0,4.0,14.0
71436,moranmi01,1993,1,PHI,NL,120,425,57,105,19,9,3,33.0,13.0,2.0,34,73.0,2.0,5.0,4.0,2.0,7.0
71438,morriha02,1993,1,CIN,NL,101,379,48,120,18,0,7,49.0,2.0,2.0,34,51.0,4.0,2.0,0.0,6.0,5.0
71448,murraed02,1993,1,NYN,NL,154,610,77,174,28,1,27,100.0,2.0,2.0,40,61.0,4.0,0.0,0.0,9.0,24.0
71456,natalro01,1993,1,FLO,NL,41,117,3,25,4,1,1,6.0,1.0,0.0,6,22.0,0.0,4.0,3.0,1.0,6.0
71473,nixonot01,1993,1,ATL,NL,134,461,77,124,12,3,1,24.0,47.0,13.0,61,63.0,2.0,0.0,5.0,5.0,10.0
71478,obriech01,1993,1,NYN,NL,67,188,15,48,11,0,4,23.0,1.0,1.0,14,14.0,1.0,2.0,3.0,1.0,4.0
71481,offerjo01,1993,1,LAN,NL,158,590,77,159,21,6,1,62.0,30.0,13.0,71,75.0,7.0,2.0,25.0,8.0,12.0
71487,olivejo01,1993,1,CIN,NL,139,482,40,115,28,0,14,75.0,0.0,0.0,27,91.0,2.0,1.0,2.0,9.0,13.0
71489,olsongr02,1993,1,ATL,NL,83,262,23,59,10,0,4,24.0,1.0,0.0,29,27.0,0.0,1.0,2.0,1.0,11.0
71495,orsuljo01,1993,1,NYN,NL,134,409,59,116,15,4,8,35.0,5.0,4.0,28,25.0,1.0,2.0,0.0,2.0,6.0
71506,pagnoto01,1993,1,SLN,NL,92,330,31,85,15,1,7,41.0,1.0,0.0,19,30.0,6.0,1.0,0.0,5.0,7.0
71512,pappaer01,1993,1,SLN,NL,82,228,25,63,12,0,1,28.0,1.0,3.0,35,35.0,2.0,0.0,0.0,3.0,7.0
71526,penage01,1993,1,SLN,NL,74,254,34,65,19,2,5,30.0,13.0,5.0,25,71.0,0.0,4.0,4.0,2.0,3.0
71528,pendlte01,1993,1,ATL,NL,161,633,81,172,33,1,17,84.0,5.0,1.0,36,97.0,5.0,3.0,3.0,7.0,18.0
71539,piazzmi01,1993,1,LAN,NL,149,547,81,174,24,2,35,112.0,3.0,4.0,46,86.0,6.0,3.0,0.0,6.0,10.0
71543,plantph01,1993,1,SDN,NL,138,462,67,111,20,1,34,100.0,4.0,5.0,61,124.0,7.0,7.0,1.0,5.0,4.0
71557,princto01,1993,1,PIT,NL,66,179,14,35,14,0,2,24.0,1.0,1.0,13,38.0,2.0,7.0,2.0,3.0,5.0
71568,readyra01,1993,1,MON,NL,40,134,22,34,8,1,1,10.0,2.0,1.0,23,8.0,0.0,1.0,1.0,0.0,4.0
71572,reedje02,1993,1,SFN,NL,66,119,10,31,3,0,6,12.0,0.0,1.0,16,22.0,4.0,0.0,0.0,1.0,2.0
71573,reedjo01,1993,1,LAN,NL,132,445,48,123,21,2,2,31.0,1.0,3.0,38,40.0,10.0,1.0,17.0,3.0,16.0
71578,renteri01,1993,1,FLO,NL,103,263,27,67,9,2,2,30.0,0.0,2.0,21,31.0,1.0,2.0,3.0,1.0,8.0
71594,roberbi01,1993,1,CIN,NL,83,292,46,70,13,0,1,18.0,26.0,6.0,38,46.0,1.0,3.0,0.0,3.0,2.0
71595,roberke01,1993,1,CHN,NL,62,180,23,34,4,1,9,27.0,0.0,1.0,12,48.0,0.0,3.0,0.0,0.0,2.0
71597,rodrihe02,1993,1,LAN,NL,76,176,20,39,10,0,8,23.0,1.0,0.0,11,39.0,2.0,0.0,0.0,1.0,1.0
71619,saboch01,1993,1,CIN,NL,148,552,86,143,33,2,21,82.0,6.0,4.0,43,105.0,5.0,6.0,2.0,8.0,10.0
71623,samueju01,1993,1,CIN,NL,103,261,31,60,10,4,4,26.0,9.0,7.0,23,53.0,3.0,3.0,0.0,2.0,2.0
71624,sanchre01,1993,1,CHN,NL,105,344,35,97,11,2,0,28.0,1.0,1.0,15,22.0,7.0,3.0,9.0,2.0,8.0
71625,sandbry01,1993,1,CHN,NL,117,456,67,141,20,0,9,45.0,9.0,2.0,37,62.0,1.0,2.0,2.0,6.0,12.0
71626,sandede02,1993,1,ATL,NL,95,272,42,75,18,6,6,28.0,19.0,7.0,16,42.0,3.0,3.0,1.0,2.0,3.0
71627,sandere02,1993,1,CIN,NL,138,496,90,136,16,4,20,83.0,27.0,10.0,51,118.0,7.0,5.0,3.0,8.0,10.0
71632,santibe01,1993,1,FLO,NL,139,469,49,108,19,6,13,50.0,10.0,7.0,37,88.0,2.0,5.0,0.0,4.0,9.0
71638,scarsst01,1993,1,SFN,NL,44,103,16,26,9,0,2,15.0,0.0,1.0,4,32.0,0.0,0.0,4.0,1.0,0.0
71654,servasc01,1993,1,HOU,NL,85,258,24,63,11,0,11,32.0,0.0,0.0,22,45.0,2.0,5.0,3.0,3.0,6.0
71660,sheafda01,1993,1,COL,NL,82,216,26,60,9,1,4,32.0,2.0,3.0,8,15.0,0.0,1.0,2.0,6.0,9.0
71662,sheffga01,1993,1,SDN,NL,68,258,34,76,12,2,10,36.0,5.0,1.0,18,30.0,0.0,3.0,0.0,3.0,9.0
71663,sheffga01,1993,2,FLO,NL,72,236,33,69,8,3,10,37.0,12.0,4.0,29,34.0,6.0,6.0,0.0,4.0,2.0
71669,shiplcr01,1993,1,SDN,NL,105,230,25,54,9,0,4,22.0,12.0,3.0,10,31.0,0.0,3.0,1.0,1.0,3.0
71675,slaugdo01,1993,1,PIT,NL,116,377,34,113,19,2,10,55.0,2.0,1.0,29,56.0,2.0,6.0,4.0,4.0,13.0
71681,smithdw01,1993,1,CHN,NL,111,310,51,93,17,5,11,35.0,8.0,6.0,25,51.0,1.0,3.0,1.0,3.0,3.0
71684,smithlo01,1993,1,PIT,NL,94,199,35,57,5,4,6,24.0,9.0,4.0,43,42.0,2.0,5.0,3.0,2.0,3.0
71686,smithoz01,1993,1,SLN,NL,141,545,75,157,22,6,1,53.0,21.0,8.0,43,18.0,1.0,1.0,7.0,7.0,11.0
71692,snydeco02,1993,1,LAN,NL,143,516,61,137,33,1,11,56.0,4.0,1.0,47,147.0,3.0,4.0,2.0,1.0,8.0
71695,sosasa01,1993,1,CHN,NL,159,598,92,156,25,5,33,93.0,36.0,11.0,38,135.0,6.0,4.0,0.0,1.0,14.0
71710,stillku01,1993,1,SDN,NL,57,121,9,26,4,0,1,11.0,4.0,3.0,11,22.0,2.0,1.0,2.0,0.0,2.0
71712,stockke01,1993,1,PHI,NL,70,259,46,84,12,3,2,31.0,5.0,0.0,30,43.0,11.0,8.0,4.0,1.0,8.0
71715,strawda01,1993,1,LAN,NL,32,100,12,14,2,0,5,12.0,1.0,0.0,16,19.0,1.0,2.0,0.0,2.0,1.0
71731,taubeed01,1993,1,HOU,NL,94,288,26,72,11,1,9,42.0,1.0,0.0,21,44.0,5.0,0.0,1.0,2.0,8.0
71738,teufeti01,1993,1,SDN,NL,96,200,26,50,11,2,7,31.0,2.0,2.0,27,39.0,0.0,0.0,3.0,1.0,9.0
71744,thompmi02,1993,1,PHI,NL,129,340,42,89,14,2,4,44.0,9.0,4.0,40,57.0,9.0,2.0,3.0,2.0,8.0
71745,thompro01,1993,1,SFN,NL,128,494,85,154,30,2,19,65.0,10.0,4.0,45,97.0,0.0,7.0,9.0,4.0,7.0
71746,thompry01,1993,1,NYN,NL,80,288,34,72,19,2,11,26.0,2.0,7.0,19,81.0,4.0,3.0,5.0,1.0,5.0
71776,vandejo02,1993,1,MON,NL,106,215,34,50,7,4,5,30.0,6.0,3.0,27,30.0,2.0,1.0,0.0,1.0,4.0
71778,vanslan01,1993,1,PIT,NL,83,323,42,100,13,4,8,50.0,11.0,2.0,24,40.0,5.0,2.0,0.0,4.0,13.0
71783,velasgu01,1993,1,SDN,NL,79,143,7,30,2,0,3,20.0,0.0,0.0,13,35.0,2.0,0.0,0.0,1.0,3.0
71788,vizcajo01,1993,1,CHN,NL,151,551,74,158,19,4,4,54.0,12.0,9.0,46,71.0,2.0,3.0,8.0,9.0,9.0
71797,walkech01,1993,1,NYN,NL,115,213,18,48,7,1,5,19.0,7.0,0.0,14,29.0,0.0,0.0,0.0,2.0,3.0
71798,walkela01,1993,1,MON,NL,138,490,85,130,24,5,22,86.0,29.0,7.0,80,76.0,20.0,6.0,0.0,6.0,8.0
71799,wallati01,1993,1,LAN,NL,133,477,42,106,19,1,12,62.0,0.0,2.0,32,70.0,2.0,3.0,1.0,9.0,10.0
71809,webstmi01,1993,1,LAN,NL,88,172,26,42,6,2,2,14.0,4.0,6.0,11,24.0,2.0,2.0,4.0,3.0,3.0
71813,weisswa01,1993,1,FLO,NL,158,500,50,133,14,2,1,39.0,7.0,3.0,79,73.0,13.0,3.0,5.0,4.0,5.0
71824,whitema01,1993,1,SLN,NL,152,562,81,142,13,4,25,99.0,15.0,8.0,58,110.0,9.0,2.0,0.0,4.0,11.0
71828,whitmda02,1993,1,FLO,NL,76,250,24,51,8,2,4,19.0,4.0,2.0,10,72.0,0.0,5.0,2.0,0.0,8.0
71833,wilkiri01,1993,1,CHN,NL,136,446,78,135,23,1,30,73.0,2.0,1.0,50,99.0,13.0,3.0,0.0,1.0,6.0
71838,willima04,1993,1,SFN,NL,145,579,105,170,33,4,38,110.0,1.0,3.0,27,80.0,4.0,4.0,0.0,9.0,12.0
71849,wilsowi02,1993,1,CHN,NL,105,221,29,57,11,3,1,11.0,7.0,2.0,11,40.0,1.0,3.0,1.0,1.0,2.0
71860,yeldier01,1993,1,CHN,NL,69,108,14,22,5,1,1,10.0,3.0,2.0,11,22.0,2.0,0.0,4.0,0.0,3.0
71864,younger01,1993,1,COL,NL,144,490,82,132,16,8,3,42.0,42.0,19.0,63,41.0,3.0,4.0,4.0,4.0,9.0
71866,youngke01,1993,1,PIT,NL,141,449,38,106,24,3,6,47.0,2.0,2.0,36,82.0,3.0,9.0,5.0,9.0,10.0
71871,zeileto01,1993,1,SLN,NL,157,571,82,158,36,1,17,103.0,5.0,4.0,70,76.0,5.0,0.0,0.0,6.0,15.0
71874,abbotku01,1994,1,FLO,NL,101,345,41,86,17,3,9,33.0,3.0,0.0,16,98.0,1.0,5.0,3.0,2.0,5.0
71878,alicelu01,1994,1,SLN,NL,88,205,32,57,12,5,5,29.0,4.0,5.0,30,38.0,4.0,3.0,1.0,3.0,1.0
71881,aloumo01,1994,1,MON,NL,107,422,81,143,31,5,22,78.0,7.0,6.0,42,63.0,10.0,2.0,0.0,5.0,7.0
71892,ariasal01,1994,1,FLO,NL,59,113,4,27,5,0,0,15.0,0.0,1.0,9,19.0,0.0,1.0,1.0,1.0,5.0
71900,ausmubr01,1994,1,SDN,NL,101,327,45,82,12,1,7,24.0,5.0,1.0,30,63.0,12.0,1.0,6.0,2.0,8.0
71904,bagweje01,1994,1,HOU,NL,110,400,104,147,32,2,39,116.0,15.0,4.0,65,65.0,14.0,4.0,0.0,10.0,12.0
71910,barbebr01,1994,1,FLO,NL,107,372,40,112,20,2,5,31.0,2.0,0.0,23,65.0,3.0,9.0,2.0,0.0,4.0
71914,basske01,1994,1,HOU,NL,82,203,37,63,15,1,6,35.0,2.0,3.0,28,24.0,6.0,1.0,1.0,2.0,5.0
71915,batiski01,1994,1,PHI,NL,64,209,17,49,6,0,1,13.0,1.0,1.0,1,32.0,0.0,1.0,1.0,2.0,11.0
71918,beanbi01,1994,1,SDN,NL,84,135,7,29,5,1,0,14.0,0.0,1.0,7,25.0,1.0,0.0,1.0,3.0,4.0
71924,bellde01,1994,1,SDN,NL,108,434,54,135,20,0,14,54.0,24.0,8.0,29,88.0,5.0,1.0,0.0,2.0,14.0
71926,bellira01,1994,1,ATL,NL,46,120,9,29,7,1,0,9.0,0.0,2.0,2,29.0,1.0,2.0,2.0,1.0,4.0
71927,bellja01,1994,1,PIT,NL,110,424,68,117,35,4,9,45.0,2.0,0.0,49,82.0,1.0,3.0,8.0,3.0,15.0
71934,benzito01,1994,1,SFN,NL,107,328,32,87,13,2,9,31.0,2.0,1.0,17,84.0,4.0,2.0,3.0,2.0,3.0
71939,berryse01,1994,1,MON,NL,103,320,43,89,19,2,11,41.0,14.0,0.0,32,50.0,7.0,3.0,2.0,2.0,7.0
71940,bicheda01,1994,1,COL,NL,116,484,74,147,33,2,27,95.0,21.0,8.0,19,70.0,3.0,4.0,0.0,2.0,17.0
71942,biggicr01,1994,1,HOU,NL,114,437,88,139,44,5,6,56.0,39.0,4.0,62,58.0,1.0,8.0,2.0,2.0,5.0
71945,blausje01,1994,1,ATL,NL,96,380,56,98,21,4,6,45.0,1.0,3.0,38,64.0,0.0,5.0,5.0,6.0,11.0
71953,bondsba01,1994,1,SFN,NL,112,391,89,122,18,1,37,81.0,29.0,9.0,74,43.0,18.0,6.0,0.0,3.0,3.0
71955,bonilbo01,1994,1,NYN,NL,108,403,60,117,24,1,20,67.0,1.0,3.0,55,101.0,9.0,0.0,0.0,2.0,10.0
71956,boonebr01,1994,1,CIN,NL,108,381,59,122,25,2,12,68.0,3.0,4.0,24,74.0,1.0,8.0,5.0,6.0,10.0
71969,bournra01,1994,1,LAN,NL,40,116,2,26,3,1,0,11.0,0.0,0.0,9,5.0,1.0,2.0,5.0,0.0,4.0
71973,bransje01,1994,1,CIN,NL,58,109,18,31,4,1,6,16.0,0.0,0.0,5,16.0,2.0,0.0,2.0,0.0,4.0
71980,brognri01,1994,1,NYN,NL,39,131,16,46,11,2,7,20.0,1.0,0.0,6,29.0,0.0,0.0,1.0,0.0,2.0
71985,brownje01,1994,1,FLO,NL,101,329,42,97,17,4,3,30.0,3.0,0.0,52,23.0,3.0,2.0,3.0,2.0,5.0
71989,brumfja01,1994,1,CIN,NL,68,122,36,38,10,2,4,11.0,6.0,3.0,15,18.0,0.0,0.0,2.0,2.0,3.0
71995,buechst01,1994,1,CHN,NL,104,339,33,82,11,1,14,52.0,1.0,0.0,39,80.0,2.0,4.0,2.0,3.0,8.0
72001,burksel01,1994,1,COL,NL,42,149,33,48,8,3,13,24.0,3.0,1.0,16,39.0,3.0,0.0,0.0,0.0,3.0
72002,burnije01,1994,1,NYN,NL,45,143,26,34,4,0,3,15.0,1.0,1.0,23,45.0,0.0,1.0,1.0,0.0,2.0
72005,butlebr01,1994,1,LAN,NL,111,417,79,131,13,9,8,33.0,27.0,8.0,68,52.0,0.0,2.0,7.0,2.0,2.0
72009,caminke01,1994,1,HOU,NL,111,406,63,115,28,2,18,75.0,4.0,3.0,43,71.0,13.0,2.0,0.0,3.0,8.0
72013,cangejo01,1994,1,NYN,NL,62,111,14,28,4,0,0,4.0,5.0,1.0,19,20.0,1.0,2.0,3.0,0.0,1.0
72017,carrch02,1994,1,FLO,NL,106,433,61,114,19,2,2,30.0,32.0,8.0,22,71.0,1.0,5.0,6.0,2.0,5.0
72018,carrema01,1994,1,SFN,NL,51,100,8,27,4,0,3,20.0,0.0,0.0,7,20.0,0.0,2.0,0.0,2.0,1.0
72019,carrima01,1994,1,FLO,NL,80,136,13,34,7,0,0,9.0,3.0,3.0,9,31.0,0.0,0.0,0.0,1.0,5.0
72027,castivi02,1994,1,COL,NL,52,130,16,43,11,1,3,18.0,2.0,1.0,7,23.0,1.0,0.0,1.0,3.0,3.0
72028,cedenan01,1994,1,HOU,NL,98,342,38,90,26,0,9,49.0,1.0,1.0,29,79.0,15.0,8.0,0.0,1.0,5.0
72032,cianfar01,1994,1,SDN,NL,59,146,9,32,8,0,4,13.0,2.0,0.0,3,39.0,0.0,4.0,1.0,2.0,2.0
72035,clarkda05,1994,1,PIT,NL,86,223,37,66,11,1,10,46.0,2.0,2.0,22,48.0,0.0,0.0,1.0,3.0,5.0
72037,clarkph02,1994,1,SDN,NL,61,149,14,32,6,0,5,20.0,1.0,2.0,5,17.0,1.0,3.0,0.0,3.0,1.0
72039,claytro01,1994,1,SFN,NL,108,385,38,91,14,6,3,30.0,23.0,3.0,30,74.0,2.0,3.0,3.0,2.0,7.0
72041,colbrgr01,1994,1,FLO,NL,47,155,17,47,10,0,6,31.0,1.0,1.0,9,27.0,0.0,2.0,0.0,2.0,3.0
72046,coninje01,1994,1,FLO,NL,115,451,60,144,27,6,18,82.0,1.0,2.0,40,92.0,4.0,1.0,0.0,4.0,8.0
72053,cordewi01,1994,1,MON,NL,110,415,65,122,30,3,15,63.0,16.0,3.0,41,62.0,3.0,6.0,2.0,3.0,8.0
72071,daultda01,1994,1,PHI,NL,69,257,43,77,17,1,15,56.0,4.0,1.0,33,43.0,2.0,1.0,0.0,1.0,3.0
72085,deshide01,1994,1,LAN,NL,89,320,51,80,11,3,2,33.0,27.0,7.0,54,53.0,0.0,0.0,1.0,1.0,9.0
72086,destror01,1994,1,FLO,NL,39,130,12,27,4,0,5,15.0,1.0,0.0,19,32.0,1.0,2.0,0.0,1.0,2.0
72098,dorsebr01,1994,1,CIN,NL,76,216,21,53,8,0,5,26.0,0.0,0.0,21,33.0,7.0,1.0,1.0,2.0,10.0
72104,duncama01,1994,1,PHI,NL,88,347,49,93,22,1,8,48.0,10.0,2.0,17,72.0,1.0,4.0,2.0,4.0,10.0
72106,dunstsh01,1994,1,CHN,NL,88,331,38,92,19,0,11,35.0,3.0,8.0,16,48.0,3.0,2.0,5.0,2.0,4.0
72108,dykstle01,1994,1,PHI,NL,84,315,68,86,26,5,5,24.0,15.0,4.0,68,44.0,11.0,2.0,0.0,1.0,3.0
72117,eisenji01,1994,1,PHI,NL,104,290,42,87,15,4,4,43.0,6.0,2.0,33,31.0,3.0,1.0,3.0,2.0,8.0
72123,eusebto01,1994,1,HOU,NL,55,159,18,47,9,1,5,30.0,0.0,1.0,8,33.0,0.0,0.0,2.0,5.0,4.0
72133,feldemi01,1994,1,HOU,NL,58,117,10,28,2,2,0,13.0,3.0,0.0,4,12.0,0.0,0.0,2.0,0.0,1.0
72138,fernato01,1994,1,CIN,NL,104,366,50,102,18,6,8,50.0,12.0,7.0,44,40.0,8.0,5.0,4.0,3.0,5.0
72142,finlest01,1994,1,HOU,NL,94,373,64,103,16,5,11,33.0,13.0,7.0,28,52.0,0.0,2.0,13.0,1.0,3.0
72146,fletcda01,1994,1,MON,NL,94,285,28,74,18,1,10,57.0,0.0,0.0,25,23.0,4.0,3.0,0.0,12.0,6.0
72149,floydcl01,1994,1,MON,NL,100,334,43,94,19,4,4,41.0,10.0,3.0,24,63.0,0.0,3.0,2.0,3.0,3.0
72150,foleyto02,1994,1,PIT,NL,59,123,13,29,7,0,3,15.0,0.0,0.0,13,18.0,2.0,0.0,0.0,1.0,1.0
72159,frazilo01,1994,1,MON,NL,76,140,25,38,3,1,0,14.0,20.0,4.0,18,23.0,0.0,1.0,1.0,0.0,1.0
72167,galaran01,1994,1,COL,NL,103,417,77,133,21,0,31,85.0,8.0,3.0,19,93.0,8.0,8.0,0.0,5.0,10.0
72168,gallada01,1994,1,ATL,NL,89,152,27,34,5,0,2,14.0,0.0,2.0,22,17.0,2.0,1.0,2.0,0.0,5.0
72171,garcica01,1994,1,PIT,NL,98,412,49,114,15,2,6,28.0,18.0,9.0,16,67.0,2.0,4.0,1.0,1.0,6.0
72178,gilkebe01,1994,1,SLN,NL,105,380,52,96,22,1,6,45.0,15.0,8.0,39,65.0,2.0,10.0,0.0,2.0,6.0
72179,girarjo01,1994,1,COL,NL,93,330,47,91,9,4,4,34.0,3.0,3.0,21,48.0,1.0,2.0,6.0,2.0,13.0
72189,gonzalu01,1994,1,HOU,NL,112,392,57,107,29,4,8,67.0,15.0,13.0,49,57.0,6.0,3.0,0.0,6.0,10.0
72197,gracema01,1994,1,CHN,NL,106,403,55,120,23,3,6,44.0,0.0,1.0,48,41.0,5.0,0.0,0.0,3.0,10.0
72208,grissma02,1994,1,MON,NL,110,475,96,137,25,4,11,45.0,36.0,6.0,41,66.0,4.0,1.0,0.0,4.0,10.0
72217,gutieri01,1994,1,SDN,NL,90,275,27,66,11,2,1,28.0,2.0,6.0,32,54.0,1.0,2.0,2.0,3.0,8.0
72221,gwynnto01,1994,1,SDN,NL,110,419,79,165,35,1,12,64.0,5.0,0.0,48,19.0,16.0,2.0,1.0,5.0,20.0
72246,harrile01,1994,1,CIN,NL,66,100,13,31,3,1,0,14.0,7.0,2.0,5,13.0,0.0,0.0,0.0,1.0,0.0
72250,hatchbi01,1994,2,PHI,NL,43,134,15,33,5,1,2,13.0,4.0,1.0,6,14.0,0.0,0.0,2.0,4.0,2.0
72251,hayesch01,1994,1,COL,NL,113,423,46,122,23,4,10,50.0,3.0,6.0,36,71.0,4.0,3.0,0.0,1.0,11.0
72267,hernajo01,1994,1,CHN,NL,56,132,18,32,2,3,1,9.0,2.0,2.0,8,29.0,0.0,1.0,5.0,0.0,4.0
72275,hillgl01,1994,1,CHN,NL,89,269,48,80,12,1,10,38.0,19.0,6.0,29,57.0,0.0,0.0,0.0,1.0,5.0
72285,hollida01,1994,1,PHI,NL,44,162,28,36,7,1,4,26.0,1.0,0.0,23,32.0,0.0,4.0,0.0,3.0,6.0
72294,howarth01,1994,1,CIN,NL,83,178,24,47,11,0,5,24.0,4.0,2.0,10,30.0,1.0,0.0,3.0,1.0,2.0
72305,hundlto01,1994,1,NYN,NL,91,291,45,69,10,1,16,42.0,2.0,1.0,25,73.0,4.0,3.0,3.0,1.0,3.0
72306,huntebr01,1994,1,PIT,NL,76,233,28,53,15,1,11,47.0,0.0,0.0,15,55.0,2.0,0.0,0.0,4.0,3.0
72313,hyersti01,1994,1,SDN,NL,52,118,13,30,3,0,0,7.0,3.0,0.0,9,15.0,0.0,0.0,2.0,0.0,1.0
72316,incavpe01,1994,1,PHI,NL,80,244,28,56,10,1,13,32.0,1.0,0.0,16,71.0,3.0,1.0,0.0,2.0,3.0
72330,jeffegr01,1994,1,SLN,NL,103,397,52,129,27,1,12,55.0,12.0,5.0,45,26.0,12.0,1.0,0.0,4.0,9.0
72337,johnsho01,1994,1,COL,NL,93,227,30,48,10,2,10,40.0,11.0,3.0,39,73.0,2.0,0.0,0.0,3.0,2.0
72346,jordabr01,1994,1,SLN,NL,53,178,14,46,8,2,5,15.0,4.0,3.0,16,40.0,0.0,1.0,0.0,2.0,6.0
72347,jordari02,1994,1,PHI,NL,72,220,29,62,14,2,8,37.0,0.0,0.0,6,32.0,1.0,1.0,0.0,1.0,7.0
72351,justida01,1994,1,ATL,NL,104,352,61,110,16,2,19,59.0,2.0,4.0,69,45.0,5.0,2.0,0.0,1.0,8.0
72354,karroer01,1994,1,LAN,NL,111,406,51,108,21,1,14,46.0,2.0,0.0,29,53.0,1.0,2.0,0.0,11.0,13.0
72358,kellyro01,1994,1,CIN,NL,47,179,29,54,8,0,3,21.0,9.0,8.0,11,35.0,1.0,3.0,0.0,1.0,3.0
72359,kellyro01,1994,2,ATL,NL,63,255,44,73,15,3,6,24.0,10.0,3.0,24,36.0,0.0,0.0,0.0,2.0,5.0
72360,kentje01,1994,1,NYN,NL,107,415,53,121,24,5,14,68.0,1.0,4.0,23,84.0,3.0,10.0,1.0,3.0,7.0
72364,kingemi01,1994,1,COL,NL,105,301,56,105,27,8,4,41.0,5.0,7.0,30,26.0,2.0,2.0,5.0,8.0,8.0
72365,kingje01,1994,1,PIT,NL,94,339,36,89,23,0,5,42.0,3.0,2.0,30,38.0,1.0,0.0,2.0,7.0,7.0
72368,kleskry01,1994,1,ATL,NL,92,245,42,68,13,3,17,47.0,1.0,0.0,26,48.0,3.0,1.0,0.0,4.0,8.0
72377,krukjo01,1994,1,PHI,NL,75,255,35,77,17,0,5,38.0,4.0,1.0,42,51.0,4.0,0.0,0.0,4.0,9.0
72379,lankfra01,1994,1,SLN,NL,109,416,89,111,25,5,19,57.0,11.0,10.0,58,113.0,3.0,4.0,0.0,4.0,0.0
72380,lansimi01,1994,1,MON,NL,106,394,44,105,21,2,5,35.0,12.0,8.0,30,37.0,3.0,7.0,2.0,2.0,10.0
72381,larkiba01,1994,1,CIN,NL,110,427,78,119,23,5,9,52.0,26.0,2.0,64,58.0,3.0,0.0,5.0,5.0,6.0
72391,lemkema01,1994,1,ATL,NL,104,350,40,103,15,0,3,31.0,0.0,3.0,38,37.0,12.0,0.0,6.0,0.0,11.0
72395,lewisda01,1994,1,SFN,NL,114,451,70,116,15,9,4,29.0,30.0,13.0,53,50.0,0.0,4.0,4.0,1.0,6.0
72404,lindeji01,1994,1,NYN,NL,52,137,18,37,8,1,7,20.0,0.0,0.0,6,35.0,2.0,1.0,0.0,1.0,0.0
72407,liriane01,1994,1,COL,NL,87,255,39,65,17,5,3,31.0,0.0,2.0,42,44.0,5.0,0.0,3.0,3.0,4.0
72411,livinsc01,1994,2,SDN,NL,57,180,11,49,12,1,2,10.0,2.0,2.0,6,22.0,0.0,0.0,0.0,1.0,5.0
72415,longmto01,1994,1,PHI,NL,69,139,10,33,11,0,0,17.0,2.0,1.0,10,27.0,1.0,1.0,1.0,2.0,5.0
72418,lopezja01,1994,1,ATL,NL,80,277,27,68,9,0,13,35.0,0.0,2.0,17,61.0,0.0,5.0,2.0,2.0,12.0
72419,lopezlu02,1994,1,SDN,NL,77,235,29,65,16,1,2,20.0,3.0,2.0,15,39.0,2.0,3.0,2.0,2.0,7.0
72428,magadda01,1994,1,FLO,NL,74,211,30,58,7,0,1,17.0,0.0,0.0,39,25.0,0.0,1.0,0.0,3.0,8.0
72434,manwaki01,1994,1,SFN,NL,97,316,30,79,17,1,1,29.0,1.0,1.0,25,50.0,3.0,3.0,4.0,3.0,10.0
72438,martial03,1994,1,PIT,NL,82,276,48,79,12,4,9,33.0,15.0,6.0,34,56.0,3.0,2.0,0.0,1.0,3.0
72439,martida01,1994,1,SFN,NL,97,235,23,58,9,3,4,27.0,3.0,4.0,21,22.0,1.0,2.0,2.0,0.0,6.0
72455,mayde01,1994,1,CHN,NL,100,345,43,98,19,2,8,51.0,3.0,2.0,30,34.0,4.0,0.0,1.0,2.0,11.0
72466,mcgeewi01,1994,1,SFN,NL,45,156,19,44,3,0,5,23.0,3.0,0.0,15,24.0,2.0,0.0,1.0,4.0,8.0
72467,mcgrifr01,1994,1,ATL,NL,113,424,81,135,25,1,34,94.0,7.0,3.0,50,76.0,8.0,1.0,0.0,3.0,8.0
72468,mcgrite01,1994,1,SLN,NL,42,114,10,25,6,0,0,13.0,0.0,0.0,13,11.0,1.0,2.0,1.0,1.0,8.0
72474,mcreyke01,1994,1,NYN,NL,51,180,23,46,11,2,4,21.0,2.0,0.0,20,34.0,1.0,0.0,0.0,1.0,2.0
72477,mejiaro02,1994,1,COL,NL,38,116,11,28,8,1,4,14.0,3.0,1.0,15,33.0,2.0,0.0,0.0,1.0,1.0
72483,merceor01,1994,1,PIT,NL,108,386,48,105,21,3,9,51.0,4.0,1.0,42,58.0,5.0,1.0,0.0,2.0,17.0
72499,mitchke01,1994,1,CIN,NL,95,310,57,101,18,1,30,77.0,2.0,0.0,59,62.0,15.0,3.0,0.0,8.0,12.0
72503,mondera01,1994,1,LAN,NL,112,434,63,133,27,8,16,56.0,11.0,8.0,16,78.0,5.0,2.0,0.0,2.0,9.0
72508,moranmi01,1994,1,PHI,NL,87,274,40,80,16,5,2,26.0,10.0,5.0,34,33.0,5.0,4.0,4.0,0.0,4.0
